"Registration.date","Total.usage.time","Pets","Carpet.score","Sent.for.repair","Failure.date","Battery.status","Impact.status","IR.status","Battery.censoring","Impact.censoring","IR.censoring","Survival.time","Registration.year","Registration.year.month"
2015-04-23,2120,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1713,"2015","2015-04"
2015-06-09,2071,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1666,"2015","2015-06"
2015-11-20,1511,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1502,"2015","2015-11"
2019-05-14,505,1,2,0,2019-12-31,NA,NA,NA,0,0,0,231,"2019","2019-05"
2017-01-27,2081,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1068,"2017","2017-01"
2017-09-11,1770,1,2,0,2019-12-31,NA,NA,NA,0,0,0,841,"2017","2017-09"
2015-06-20,2577,1,2,1,2018-11-10,"Damage","OK","OK",1,0,0,1239,"2015","2015-06"
2019-08-23,97,0,5,0,2019-12-31,NA,NA,NA,0,0,0,130,"2019","2019-08"
2017-11-28,799,0,3,0,2019-12-31,NA,NA,NA,0,0,0,763,"2017","2017-11"
2019-03-13,505,0,6,0,2019-12-31,NA,NA,NA,0,0,0,293,"2019","2019-03"
2017-01-16,855,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1079,"2017","2017-01"
2019-08-10,106,0,4,0,2019-12-31,NA,NA,NA,0,0,0,143,"2019","2019-08"
2019-11-24,34,0,2,0,2019-12-31,NA,NA,NA,0,0,0,37,"2019","2019-11"
2015-06-15,3071,1,4,1,2019-09-11,"Damage","OK","OK",1,0,0,1549,"2015","2015-06"
2015-04-19,361,0,2,1,2017-05-20,"OK","OK","Damage",0,0,1,762,"2015","2015-04"
2018-08-05,522,0,2,0,2019-12-31,NA,NA,NA,0,0,0,513,"2018","2018-08"
2016-12-24,1588,1,6,0,2019-12-31,NA,NA,NA,0,0,0,1102,"2016","2016-12"
2016-10-17,1493,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1170,"2016","2016-10"
2015-07-08,2508,1,3,1,2017-12-28,"Damage","OK","OK",1,0,0,904,"2015","2015-07"
2017-05-28,1808,1,3,0,2019-12-31,NA,NA,NA,0,0,0,947,"2017","2017-05"
2015-12-18,961,0,5,1,2019-12-21,"OK","OK","OK",0,0,0,1464,"2015","2015-12"
2016-05-16,1772,1,3,1,2019-05-22,"Damage","OK","OK",1,0,0,1101,"2016","2016-05"
2019-08-29,66,0,2,0,2019-12-31,NA,NA,NA,0,0,0,124,"2019","2019-08"
2017-12-04,983,0,2,0,2019-12-31,NA,NA,NA,0,0,0,757,"2017","2017-12"
2015-05-17,1471,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1689,"2015","2015-05"
2017-09-08,1791,1,4,0,2019-12-31,NA,NA,NA,0,0,0,844,"2017","2017-09"
2019-07-08,238,0,2,0,2019-12-31,NA,NA,NA,0,0,0,176,"2019","2019-07"
2015-02-01,1616,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1794,"2015","2015-02"
2016-10-02,547,0,3,1,2019-02-25,"Damage","OK","OK",1,0,0,876,"2016","2016-10"
2019-01-06,279,1,3,0,2019-12-31,NA,NA,NA,0,0,0,359,"2019","2019-01"
2018-09-24,346,0,4,0,2019-12-31,NA,NA,NA,0,0,0,463,"2018","2018-09"
2017-10-22,477,0,2,0,2019-12-31,NA,NA,NA,0,0,0,800,"2017","2017-10"
2015-09-02,1820,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1581,"2015","2015-09"
2015-10-30,1669,1,4,1,2017-05-01,"Damage","OK","OK",1,0,0,549,"2015","2015-10"
2019-01-24,219,0,7,0,2019-12-31,NA,NA,NA,0,0,0,341,"2019","2019-01"
2015-09-05,1758,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1578,"2015","2015-09"
2019-04-28,133,0,1,0,2019-12-31,NA,NA,NA,0,0,0,247,"2019","2019-04"
2016-03-23,2957,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1378,"2016","2016-03"
2015-05-18,1893,0,5,1,2018-07-30,"OK","OK","Damage",0,0,1,1169,"2015","2015-05"
2015-04-14,1128,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1722,"2015","2015-04"
2019-03-24,321,0,2,0,2019-12-31,NA,NA,NA,0,0,0,282,"2019","2019-03"
2017-10-10,8,0,3,1,2017-10-17,"OK","OK","Damage",0,0,1,7,"2017","2017-10"
2016-12-30,581,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1096,"2016","2016-12"
2019-09-01,175,0,3,0,2019-12-31,NA,NA,NA,0,0,0,121,"2019","2019-09"
2019-08-14,339,1,4,0,2019-12-31,NA,NA,NA,0,0,0,139,"2019","2019-08"
2017-11-18,1182,1,3,0,2019-12-31,NA,NA,NA,0,0,0,773,"2017","2017-11"
2016-06-12,1924,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1297,"2016","2016-06"
2018-07-03,987,1,3,0,2019-12-31,NA,NA,NA,0,0,0,546,"2018","2018-07"
2017-12-14,1415,1,2,0,2019-12-31,NA,NA,NA,0,0,0,747,"2017","2017-12"
2015-05-07,2760,1,3,1,2019-04-08,"OK","OK","OK",0,0,0,1432,"2015","2015-05"
2016-04-06,1407,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1364,"2016","2016-04"
2015-04-23,3819,1,2,1,2019-10-23,"Damage","OK","OK",1,0,0,1644,"2015","2015-04"
2018-05-10,1061,1,3,0,2019-12-31,NA,NA,NA,0,0,0,600,"2018","2018-05"
2015-12-04,2753,1,4,1,2019-03-09,"Damage","OK","OK",1,0,0,1191,"2015","2015-12"
2019-04-30,158,0,4,0,2019-12-31,NA,NA,NA,0,0,0,245,"2019","2019-04"
2018-10-28,857,1,4,0,2019-12-31,NA,NA,NA,0,0,0,429,"2018","2018-10"
2018-10-26,443,0,3,0,2019-12-31,NA,NA,NA,0,0,0,431,"2018","2018-10"
2015-12-10,2155,0,4,1,2019-12-25,"Damage","OK","OK",1,0,0,1476,"2015","2015-12"
2015-09-22,1822,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1561,"2015","2015-09"
2018-07-23,524,1,3,0,2019-12-31,NA,NA,NA,0,0,0,526,"2018","2018-07"
2019-06-12,430,1,3,0,2019-12-31,NA,NA,NA,0,0,0,202,"2019","2019-06"
2017-01-24,2062,1,3,1,2019-04-30,"Damage","OK","OK",1,0,0,826,"2017","2017-01"
2016-08-01,1286,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1247,"2016","2016-08"
2018-03-31,620,0,5,0,2019-12-31,NA,NA,NA,0,0,0,640,"2018","2018-03"
2017-12-26,489,0,3,0,2019-12-31,NA,NA,NA,0,0,0,735,"2017","2017-12"
2015-09-30,1726,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1553,"2015","2015-09"
2019-07-12,176,0,3,0,2019-12-31,NA,NA,NA,0,0,0,172,"2019","2019-07"
2015-11-09,2649,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1513,"2015","2015-11"
2018-02-23,764,0,5,0,2019-12-31,NA,NA,NA,0,0,0,676,"2018","2018-02"
2017-04-17,936,0,3,0,2019-12-31,NA,NA,NA,0,0,0,988,"2017","2017-04"
2016-08-26,1497,1,3,1,2018-01-13,"Damage","OK","OK",1,0,0,505,"2016","2016-08"
2017-02-01,892,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1063,"2017","2017-02"
2018-05-07,432,0,4,0,2019-12-31,NA,NA,NA,0,0,0,603,"2018","2018-05"
2015-03-09,1739,1,5,1,2017-03-02,"Damage","OK","OK",1,0,0,724,"2015","2015-03"
2016-09-01,2145,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1216,"2016","2016-09"
2018-07-10,965,0,6,0,2019-12-31,NA,NA,NA,0,0,0,539,"2018","2018-07"
2016-12-22,1343,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1104,"2016","2016-12"
2015-02-16,3142,1,3,1,2019-01-30,"OK","Damage","OK",0,1,0,1444,"2015","2015-02"
2019-11-02,131,1,2,0,2019-12-31,NA,NA,NA,0,0,0,59,"2019","2019-11"
2016-09-10,1534,1,3,1,2019-01-03,"Damage","OK","OK",1,0,0,845,"2016","2016-09"
2019-05-21,215,0,4,0,2019-12-31,NA,NA,NA,0,0,0,224,"2019","2019-05"
2017-08-11,2275,1,4,0,2019-12-31,NA,NA,NA,0,0,0,872,"2017","2017-08"
2017-11-21,2013,1,4,0,2019-12-31,NA,NA,NA,0,0,0,770,"2017","2017-11"
2016-03-16,1721,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1385,"2016","2016-03"
2015-06-17,1168,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1658,"2015","2015-06"
2015-05-27,2755,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1679,"2015","2015-05"
2019-10-19,81,0,4,0,2019-12-31,NA,NA,NA,0,0,0,73,"2019","2019-10"
2016-09-21,1730,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1196,"2016","2016-09"
2019-01-25,332,0,3,0,2019-12-31,NA,NA,NA,0,0,0,340,"2019","2019-01"
2017-04-12,994,0,5,0,2019-12-31,NA,NA,NA,0,0,0,993,"2017","2017-04"
2015-06-19,1230,1,3,1,2018-08-29,"OK","OK","OK",0,0,0,1167,"2015","2015-06"
2015-11-21,1623,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1501,"2015","2015-11"
2019-02-06,355,0,2,0,2019-12-31,NA,NA,NA,0,0,0,328,"2019","2019-02"
2015-06-09,879,0,2,1,2018-12-31,"Damage","OK","OK",1,0,0,1301,"2015","2015-06"
2018-11-07,349,0,5,0,2019-12-31,NA,NA,NA,0,0,0,419,"2018","2018-11"
2015-08-01,1296,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1613,"2015","2015-08"
2018-09-27,915,1,4,0,2019-12-31,NA,NA,NA,0,0,0,460,"2018","2018-09"
2016-06-29,2047,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1280,"2016","2016-06"
2018-08-03,277,0,4,0,2019-12-31,NA,NA,NA,0,0,0,515,"2018","2018-08"
2016-08-17,1433,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1231,"2016","2016-08"
2018-08-15,1250,1,2,1,2019-09-14,"Damage","OK","OK",1,0,0,395,"2018","2018-08"
2019-08-11,96,0,2,0,2019-12-31,NA,NA,NA,0,0,0,142,"2019","2019-08"
2018-06-12,731,0,3,0,2019-12-31,NA,NA,NA,0,0,0,567,"2018","2018-06"
2015-07-01,3057,1,4,1,2018-06-23,"Damage","OK","OK",1,0,0,1088,"2015","2015-07"
2019-03-08,904,1,1,0,2019-12-31,NA,NA,NA,0,0,0,298,"2019","2019-03"
2018-03-30,716,0,3,0,2019-12-31,NA,NA,NA,0,0,0,641,"2018","2018-03"
2016-05-17,753,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1323,"2016","2016-05"
2016-09-09,1245,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1208,"2016","2016-09"
2017-11-28,610,1,3,1,2018-08-12,"OK","OK","Damage",0,0,1,257,"2017","2017-11"
2017-09-07,649,0,2,0,2019-12-31,NA,NA,NA,0,0,0,845,"2017","2017-09"
2017-10-25,1876,1,2,0,2019-12-31,NA,NA,NA,0,0,0,797,"2017","2017-10"
2016-04-07,1609,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1363,"2016","2016-04"
2017-09-17,1001,0,5,0,2019-12-31,NA,NA,NA,0,0,0,835,"2017","2017-09"
2018-12-11,359,0,2,0,2019-12-31,NA,NA,NA,0,0,0,385,"2018","2018-12"
2015-12-03,1958,1,7,1,2019-07-17,"Damage","OK","OK",1,0,0,1322,"2015","2015-12"
2015-03-22,1742,1,3,1,2016-12-19,"Damage","OK","OK",1,0,0,638,"2015","2015-03"
2018-01-09,1320,1,2,0,2019-12-31,NA,NA,NA,0,0,0,721,"2018","2018-01"
2017-10-21,612,0,2,0,2019-12-31,NA,NA,NA,0,0,0,801,"2017","2017-10"
2017-02-01,2008,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1063,"2017","2017-02"
2017-07-20,874,0,3,0,2019-12-31,NA,NA,NA,0,0,0,894,"2017","2017-07"
2018-09-05,488,0,5,0,2019-12-31,NA,NA,NA,0,0,0,482,"2018","2018-09"
2019-04-10,653,1,4,0,2019-12-31,NA,NA,NA,0,0,0,265,"2019","2019-04"
2017-09-30,917,1,3,0,2019-12-31,NA,NA,NA,0,0,0,822,"2017","2017-09"
2017-01-20,1789,1,6,0,2019-12-31,NA,NA,NA,0,0,0,1075,"2017","2017-01"
2016-03-05,1788,1,5,1,2017-11-11,"Damage","OK","OK",1,0,0,616,"2016","2016-03"
2018-06-14,1370,1,3,1,2019-08-24,"Damage","OK","OK",1,0,0,436,"2018","2018-06"
2018-08-21,515,0,2,0,2019-12-31,NA,NA,NA,0,0,0,497,"2018","2018-08"
2018-04-11,1100,1,5,0,2019-12-31,NA,NA,NA,0,0,0,629,"2018","2018-04"
2018-06-07,353,0,4,0,2019-12-31,NA,NA,NA,0,0,0,572,"2018","2018-06"
2016-04-17,2883,1,3,1,2019-09-18,"OK","OK","Damage",0,0,1,1249,"2016","2016-04"
2016-07-12,2048,1,7,1,2019-01-27,"Damage","OK","OK",1,0,0,929,"2016","2016-07"
2017-05-02,1202,0,3,0,2019-12-31,NA,NA,NA,0,0,0,973,"2017","2017-05"
2016-10-24,1050,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1163,"2016","2016-10"
2017-03-26,1766,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1010,"2017","2017-03"
2019-12-01,64,1,3,0,2019-12-31,NA,NA,NA,0,0,0,30,"2019","2019-12"
2019-05-05,170,0,3,0,2019-12-31,NA,NA,NA,0,0,0,240,"2019","2019-05"
2017-10-02,667,1,2,0,2019-12-31,NA,NA,NA,0,0,0,820,"2017","2017-10"
2017-12-21,608,0,4,0,2019-12-31,NA,NA,NA,0,0,0,740,"2017","2017-12"
2016-07-22,1235,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1257,"2016","2016-07"
2018-01-26,826,0,1,0,2019-12-31,NA,NA,NA,0,0,0,704,"2018","2018-01"
2016-05-27,2700,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1313,"2016","2016-05"
2019-12-14,36,1,1,0,2019-12-31,NA,NA,NA,0,0,0,17,"2019","2019-12"
2018-08-20,497,0,4,0,2019-12-31,NA,NA,NA,0,0,0,498,"2018","2018-08"
2018-04-22,181,0,1,0,2019-12-31,NA,NA,NA,0,0,0,618,"2018","2018-04"
2018-03-30,473,0,4,0,2019-12-31,NA,NA,NA,0,0,0,641,"2018","2018-03"
2018-03-17,933,1,5,0,2019-12-31,NA,NA,NA,0,0,0,654,"2018","2018-03"
2018-08-13,844,1,6,0,2019-12-31,NA,NA,NA,0,0,0,505,"2018","2018-08"
2018-07-06,494,0,4,0,2019-12-31,NA,NA,NA,0,0,0,543,"2018","2018-07"
2016-11-15,2467,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1141,"2016","2016-11"
2019-09-11,103,0,4,0,2019-12-31,NA,NA,NA,0,0,0,111,"2019","2019-09"
2016-05-25,1614,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1315,"2016","2016-05"
2019-02-27,544,0,2,0,2019-12-31,NA,NA,NA,0,0,0,307,"2019","2019-02"
2015-04-16,1341,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1720,"2015","2015-04"
2018-02-28,1093,1,3,0,2019-12-31,NA,NA,NA,0,0,0,671,"2018","2018-02"
2018-09-18,563,0,3,0,2019-12-31,NA,NA,NA,0,0,0,469,"2018","2018-09"
2016-05-09,1724,1,6,0,2019-12-31,NA,NA,NA,0,0,0,1331,"2016","2016-05"
2019-11-19,49,0,1,0,2019-12-31,NA,NA,NA,0,0,0,42,"2019","2019-11"
2018-03-13,18,1,4,0,2019-12-31,NA,NA,NA,0,0,0,658,"2018","2018-03"
2015-03-08,2116,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1759,"2015","2015-03"
2017-10-12,652,0,3,0,2019-12-31,NA,NA,NA,0,0,0,810,"2017","2017-10"
2018-09-10,497,0,4,0,2019-12-31,NA,NA,NA,0,0,0,477,"2018","2018-09"
2015-03-02,3357,1,3,1,2019-08-29,"OK","Damage","OK",0,1,0,1641,"2015","2015-03"
2015-06-03,2957,1,2,1,2018-02-21,"Damage","OK","OK",1,0,0,994,"2015","2015-06"
2015-04-23,2432,1,1,1,2018-07-29,"OK","Damage","OK",0,1,0,1193,"2015","2015-04"
2016-10-05,1239,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1182,"2016","2016-10"
2015-03-08,2507,1,3,1,2017-08-07,"Damage","OK","OK",1,0,0,883,"2015","2015-03"
2017-03-25,995,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1011,"2017","2017-03"
2019-08-10,277,1,5,0,2019-12-31,NA,NA,NA,0,0,0,143,"2019","2019-08"
2018-01-05,1565,1,2,0,2019-12-31,NA,NA,NA,0,0,0,725,"2018","2018-01"
2018-08-29,836,1,2,0,2019-12-31,NA,NA,NA,0,0,0,489,"2018","2018-08"
2016-10-02,668,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1185,"2016","2016-10"
2015-01-18,2192,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1808,"2015","2015-01"
2018-10-03,482,0,4,0,2019-12-31,NA,NA,NA,0,0,0,454,"2018","2018-10"
2018-05-26,900,1,3,0,2019-12-31,NA,NA,NA,0,0,0,584,"2018","2018-05"
2016-09-04,1646,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1213,"2016","2016-09"
2017-08-17,1105,1,3,0,2019-12-31,NA,NA,NA,0,0,0,866,"2017","2017-08"
2017-11-21,518,0,3,0,2019-12-31,NA,NA,NA,0,0,0,770,"2017","2017-11"
2016-12-29,1242,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1097,"2016","2016-12"
2019-03-08,753,1,3,0,2019-12-31,NA,NA,NA,0,0,0,298,"2019","2019-03"
2016-02-21,2743,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1409,"2016","2016-02"
2019-03-05,951,1,5,0,2019-12-31,NA,NA,NA,0,0,0,301,"2019","2019-03"
2015-07-06,3015,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1639,"2015","2015-07"
2017-11-21,651,0,4,0,2019-12-31,NA,NA,NA,0,0,0,770,"2017","2017-11"
2019-01-11,279,1,3,0,2019-12-31,NA,NA,NA,0,0,0,354,"2019","2019-01"
2018-12-04,701,0,3,0,2019-12-31,NA,NA,NA,0,0,0,392,"2018","2018-12"
2016-05-29,1337,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1311,"2016","2016-05"
2019-05-15,111,0,2,0,2019-12-31,NA,NA,NA,0,0,0,230,"2019","2019-05"
2017-03-27,1838,1,6,0,2019-12-31,NA,NA,NA,0,0,0,1009,"2017","2017-03"
2016-09-16,904,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1201,"2016","2016-09"
2018-08-10,366,0,4,0,2019-12-31,NA,NA,NA,0,0,0,508,"2018","2018-08"
2015-09-25,3259,1,3,1,2019-09-23,"OK","Damage","OK",0,1,0,1459,"2015","2015-09"
2018-07-08,692,0,5,0,2019-12-31,NA,NA,NA,0,0,0,541,"2018","2018-07"
2015-11-29,2271,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1493,"2015","2015-11"
2016-09-25,1420,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1192,"2016","2016-09"
2017-03-30,1419,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1006,"2017","2017-03"
2016-06-21,1524,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1288,"2016","2016-06"
2019-07-25,117,0,4,0,2019-12-31,NA,NA,NA,0,0,0,159,"2019","2019-07"
2018-01-04,741,0,4,0,2019-12-31,NA,NA,NA,0,0,0,726,"2018","2018-01"
2017-02-04,1200,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1060,"2017","2017-02"
2015-08-06,2270,1,3,1,2017-11-13,"Damage","OK","OK",1,0,0,830,"2015","2015-08"
2016-02-29,22,0,3,1,2016-04-18,"OK","OK","Damage",0,0,1,49,"2016","2016-02"
2018-02-06,1147,1,6,0,2019-12-31,NA,NA,NA,0,0,0,693,"2018","2018-02"
2018-06-08,899,0,3,0,2019-12-31,NA,NA,NA,0,0,0,571,"2018","2018-06"
2017-11-04,1238,1,4,0,2019-12-31,NA,NA,NA,0,0,0,787,"2017","2017-11"
2016-10-08,2695,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1179,"2016","2016-10"
2017-12-29,1722,1,1,0,2019-12-31,NA,NA,NA,0,0,0,732,"2017","2017-12"
2019-11-05,128,1,5,0,2019-12-31,NA,NA,NA,0,0,0,56,"2019","2019-11"
2016-12-14,1011,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1112,"2016","2016-12"
2019-04-07,811,1,4,0,2019-12-31,NA,NA,NA,0,0,0,268,"2019","2019-04"
2015-03-19,3732,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1748,"2015","2015-03"
2017-02-14,2260,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1050,"2017","2017-02"
2015-02-10,1289,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1785,"2015","2015-02"
2015-02-28,194,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1767,"2015","2015-02"
2015-06-29,568,1,2,1,2016-07-18,"OK","OK","Damage",0,0,1,385,"2015","2015-06"
2019-09-18,120,1,2,0,2019-12-31,NA,NA,NA,0,0,0,104,"2019","2019-09"
2018-03-19,509,0,4,0,2019-12-31,NA,NA,NA,0,0,0,652,"2018","2018-03"
2015-09-26,960,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1557,"2015","2015-09"
2017-03-13,734,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1023,"2017","2017-03"
2017-01-09,1166,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1086,"2017","2017-01"
2016-02-27,1475,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1403,"2016","2016-02"
2018-06-09,1330,1,8,0,2019-12-31,NA,NA,NA,0,0,0,570,"2018","2018-06"
2016-02-01,2415,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1429,"2016","2016-02"
2019-02-26,817,1,2,0,2019-12-31,NA,NA,NA,0,0,0,308,"2019","2019-02"
2018-07-19,1039,1,2,0,2019-12-31,NA,NA,NA,0,0,0,530,"2018","2018-07"
2017-08-13,979,0,3,0,2019-12-31,NA,NA,NA,0,0,0,870,"2017","2017-08"
2015-04-08,607,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1728,"2015","2015-04"
2018-02-14,825,0,1,0,2019-12-31,NA,NA,NA,0,0,0,685,"2018","2018-02"
2018-11-12,942,1,5,0,2019-12-31,NA,NA,NA,0,0,0,414,"2018","2018-11"
2016-11-29,911,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1127,"2016","2016-11"
2018-05-14,243,1,3,1,2018-09-15,"OK","OK","Damage",0,0,1,124,"2018","2018-05"
2015-02-22,2652,1,3,1,2018-03-21,"Damage","OK","OK",1,0,0,1123,"2015","2015-02"
2015-12-17,1409,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1475,"2015","2015-12"
2018-08-31,488,0,3,0,2019-12-31,NA,NA,NA,0,0,0,487,"2018","2018-08"
2017-04-21,678,0,7,0,2019-12-31,NA,NA,NA,0,0,0,984,"2017","2017-04"
2017-03-30,837,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1006,"2017","2017-03"
2019-01-26,462,0,4,0,2019-12-31,NA,NA,NA,0,0,0,339,"2019","2019-01"
2019-07-20,435,1,1,0,2019-12-31,NA,NA,NA,0,0,0,164,"2019","2019-07"
2019-07-23,206,0,4,0,2019-12-31,NA,NA,NA,0,0,0,161,"2019","2019-07"
2019-08-01,108,0,2,0,2019-12-31,NA,NA,NA,0,0,0,152,"2019","2019-08"
2019-08-29,317,1,3,0,2019-12-31,NA,NA,NA,0,0,0,124,"2019","2019-08"
2017-09-12,934,0,3,0,2019-12-31,NA,NA,NA,0,0,0,840,"2017","2017-09"
2018-03-23,1031,0,2,0,2019-12-31,NA,NA,NA,0,0,0,648,"2018","2018-03"
2015-04-21,2396,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1715,"2015","2015-04"
2017-01-27,1027,0,6,0,2019-12-31,NA,NA,NA,0,0,0,1068,"2017","2017-01"
2017-08-02,1581,1,3,1,2019-02-19,"Damage","OK","OK",1,0,0,566,"2017","2017-08"
2018-05-18,1045,1,2,0,2019-12-31,NA,NA,NA,0,0,0,592,"2018","2018-05"
2016-10-23,1501,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1164,"2016","2016-10"
2016-12-28,1181,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1098,"2016","2016-12"
2016-03-23,1017,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1378,"2016","2016-03"
2015-10-16,1355,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1537,"2015","2015-10"
2017-08-27,1401,1,2,1,2019-05-21,"Damage","OK","OK",1,0,0,632,"2017","2017-08"
2019-01-02,529,0,4,0,2019-12-31,NA,NA,NA,0,0,0,363,"2019","2019-01"
2017-03-19,1216,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1017,"2017","2017-03"
2018-10-13,428,0,3,0,2019-12-31,NA,NA,NA,0,0,0,444,"2018","2018-10"
2018-03-11,492,0,4,0,2019-12-31,NA,NA,NA,0,0,0,660,"2018","2018-03"
2019-06-25,526,1,4,0,2019-12-31,NA,NA,NA,0,0,0,189,"2019","2019-06"
2016-11-30,1165,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1126,"2016","2016-11"
2019-10-05,113,1,5,0,2019-12-31,NA,NA,NA,0,0,0,87,"2019","2019-10"
2018-07-21,436,0,3,0,2019-12-31,NA,NA,NA,0,0,0,528,"2018","2018-07"
2019-08-25,285,1,5,0,2019-12-31,NA,NA,NA,0,0,0,128,"2019","2019-08"
2016-11-15,1332,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1141,"2016","2016-11"
2018-12-04,347,0,3,0,2019-12-31,NA,NA,NA,0,0,0,392,"2018","2018-12"
2016-02-05,3011,1,5,1,2019-07-04,"Damage","OK","OK",1,0,0,1245,"2016","2016-02"
2017-06-05,1054,1,2,0,2019-12-31,NA,NA,NA,0,0,0,939,"2017","2017-06"
2018-05-28,746,1,3,0,2019-12-31,NA,NA,NA,0,0,0,582,"2018","2018-05"
2017-04-26,922,0,1,0,2019-12-31,NA,NA,NA,0,0,0,979,"2017","2017-04"
2019-09-11,137,1,2,0,2019-12-31,NA,NA,NA,0,0,0,111,"2019","2019-09"
2016-09-12,1162,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1205,"2016","2016-09"
2015-01-01,1829,0,6,1,2018-07-24,"OK","OK","Damage",0,0,1,1300,"2015","2015-01"
2016-02-01,1915,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1429,"2016","2016-02"
2015-03-07,2509,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1760,"2015","2015-03"
2016-09-27,1387,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1190,"2016","2016-09"
2015-06-28,1318,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1647,"2015","2015-06"
2018-08-26,684,0,4,0,2019-12-31,NA,NA,NA,0,0,0,492,"2018","2018-08"
2018-09-05,1086,1,3,0,2019-12-31,NA,NA,NA,0,0,0,482,"2018","2018-09"
2018-04-01,1428,1,2,0,2019-12-31,NA,NA,NA,0,0,0,639,"2018","2018-04"
